client_id;genre;age_moyen;nb_sessions;panier_moyen;ca_total;nb_produits_diff;cluster
c_4559;m;18,735849056603772;20;31,15867924528302;1651,41;22;1,0
c_456;m;57,592592592592595;15;19,796666666666667;534,51;15;0,0
c_4560;f;53,57142857142857;6;20,483571428571427;286,77;10;0,0
c_4561;f;47,717948717948715;102;14,540726495726494;3402,5299999999997;100;0,0
c_4562;m;40,549549549549546;100;12,815315315315315;2845,0;120;0,0
c_4563;f;38,50819672131148;30;13,810327868852458;842,43;35;0,0
c_4564;m;19,577464788732396;48;43,07169014084507;3058,09;33;1,0
c_4565;m;18,0;6;67,335;404,01;2;1,0
c_4566;m;38,68027210884354;69;13,971020408163264;2053,74;70;0,0
c_4567;m;17,528301886792452;35;43,262830188679246;2292,93;29;1,0
c_4568;m;30,614285714285714;35;13,017142857142856;911,1999999999999;37;0,0
c_4569;f;66,71333333333334;110;15,172;2275,8;66;0,0
c_457;f;20,833333333333332;6;68,99;413,93999999999994;2;1,0
c_4570;f;26,642857142857142;8;77,49357142857143;1084,91;7;1,0
c_4571;m;30,445945945945947;30;13,090810810810812;968,72;46;0,0
c_4572;m;18,285714285714285;9;41,857142857142854;586,0;10;1,0
c_4573;f;51,703125;44;16,96953125;1086,05;28;0,0
c_4574;f;25,666666666666668;17;42,89190476190476;900,73;12;1,0
c_4575;m;28,6;19;39,309200000000004;982,73;12;1,0
c_4576;m;17,384615384615383;6;22,868461538461535;297,28999999999996;8;1,0
c_4577;m;44,65384615384615;35;13,897692307692308;1084,02;39;0,0
c_4578;f;53,67391304347826;25;16,24195652173913;747,13;19;0,0
c_4579;f;48,53846153846154;5;9,665384615384614;251,29999999999998;12;0,0
c_458;m;40,609756097560975;56;11,63;1430,49;60;0,0
c_4580;f;31,705882352941178;33;12,819852941176471;871,75;36;0,0
c_4581;f;75,44444444444444;5;16,934444444444445;152,41;5;0,0
c_4582;f;72,78378378378379;49;17,36554054054054;1285,05;30;0,0
c_4583;f;23,833333333333332;15;33,81095238095238;1420,06;15;1,0
c_4584;m;45,479166666666664;43;12,589374999999999;1208,58;60;0,0
c_4585;m;38,55172413793103;11;12,345862068965516;358,03;14;0,0
c_4586;f;61,671052631578945;67;15,696578947368423;1192,94;39;0,0
c_4587;m;46,64016736401673;107;12,691338912133892;3033,23;112;0,0
c_4588;m;35,65891472868217;102;12,791201550387598;3300,13;119;0,0
c_4589;f;50,8;16;14,574000000000002;291,48;8;0,0
c_459;m;64,52380952380952;71;14,675119047619049;1232,71;43;0,0
c_4590;f;31,553571428571427;23;11,274464285714286;631,37;33;0,0
c_4591;m;29,685185185185187;23;47,37074074074074;2558,02;17;1,0
c_4592;m;64,57575757575758;28;11,817878787878788;389,99;18;0,0
c_4593;m;41,64968152866242;60;14,522866242038218;2280,09;78;0,0
c_4594;m;70,53846153846153;24;17,74153846153846;461,28;14;0,0
c_4595;m;29,613636363636363;52;39,04159090909091;3435,66;47;1,0
c_4596;m;35,583333333333336;8;12,798333333333332;307,15999999999997;13;0,0
c_4597;m;58,5;4;12,66;50,64;3;0,0
c_4598;f;29,424242424242426;16;36,57818181818182;1207,08;21;1,0
c_4599;m;58,52;11;14,396799999999999;359,91999999999996;15;0,0
c_46;f;23,4;5;27,188;271,88;6;1,0
c_460;m;52,93333333333333;16;15,359;460,77;13;0,0
c_4600;m;34,586666666666666;33;12,962666666666667;972,2;41;0,0
c_4601;f;47,68421052631579;8;14,056315789473684;267,07;9;0,0
c_4602;m;64,66666666666667;10;13,916666666666666;167,0;6;0,0
c_4603;m;60,76470588235294;24;17,423235294117646;592,39;16;0,0
c_4604;m;51,52439024390244;55;17,31890243902439;1420,15;49;0,0
c_4605;f;42,4;40;14,106421052631578;1340,11;56;0,0
c_4606;m;69,62121212121212;58;18,63;1229,58;33;0,0
c_4607;f;35,81818181818182;24;12,134727272727272;667,41;26;0,0
c_4608;m;64,5909090909091;9;21,692272727272726;477,22999999999996;14;0,0
c_4609;f;31,57281553398058;37;14,309320388349514;1473,86;58;0,0
c_461;f;17,428571428571427;6;52,434285714285714;367,04;5;1,0
c_4610;f;72,70270270270271;36;17,309729729729728;640,4599999999999;17;0,0
c_4611;m;69,82758620689656;22;18,62551724137931;540,14;14;0,0
c_4612;f;18,585365853658537;33;35,77560975609756;1466,8;21;1,0
c_4613;f;58,6;9;11,852;118,52000000000001;6;0,0
c_4614;m;56,55681818181818;47;17,163409090909088;1510,3799999999999;44;0,0
c_4615;m;61,78431372549019;35;17,147843137254903;874,54;22;0,0
c_4616;f;24,433333333333334;20;40,550333333333334;1216,51;19;1,0
c_4617;f;25,5;19;26,6484375;852,75;19;1,0
c_4618;m;48,421052631578945;17;12,159736842105263;462,07;25;0,0
c_4619;f;26,757575757575758;27;53,02848484848485;1749,94;16;1,0
c_462;m;68,0625;18;19,975;639,2;14;0,0
c_4620;m;27,620689655172413;20;37,93137931034483;1100,01;13;1,0
c_4621;f;26,735294117647058;29;43,74235294117647;1487,24;16;1,0
c_4622;m;62,74015748031496;91;18,804724409448816;2388,2;60;0,0
c_4623;m;45,559322033898304;24;10,52779661016949;621,14;33;0,0
c_4624;m;17,666666666666668;6;9,678888888888888;87,11;4;0,0
c_4625;m;68,66666666666667;28;16,831875;807,93;22;0,0
c_4626;m;30,56122448979592;48;12,957857142857144;1269,8700000000001;57;0,0
c_4627;m;29,772727272727273;13;47,66090909090909;1048,54;9;1,0
c_4628;m;56,61904761904762;21;14,57952380952381;306,17;8;0,0
c_4629;m;18,696428571428573;20;26,080178571428572;1460,49;24;1,0
c_463;f;53,8;13;13,7676;344,19;12;0,0
c_4630;f;40,58490566037736;25;12,603962264150944;668,01;27;0,0
c_4631;f;82,71296296296296;89;15,749907407407408;1700,99;46;0,0
c_4632;m;29,75;9;50,22833333333333;602,74;7;1,0
c_4633;f;65,44827586206897;10;14,680689655172413;425,74;16;0,0
c_4634;f;30,63888888888889;29;13,0825;941,9399999999999;37;0,0
c_4635;m;33,63636363636363;14;13,257272727272728;437,49;17;0,0
c_4636;m;35,657534246575345;33;15,777260273972603;1151,74;32;0,0
c_4637;m;68,58407079646018;79;16,00787610619469;1808,8899999999999;57;0,0
c_4638;f;43,64435146443515;106;12,047071129707113;2879,25;121;0,0
c_4639;m;29,73469387755102;36;69,34775510204082;3398,04;23;1,0
c_464;f;50,733333333333334;24;18,427666666666667;552,83;17;0,0
c_4640;f;42,607734806629836;75;14,298508287292817;2588,0299999999997;97;0,0
c_4641;m;58,63636363636363;14;15,572727272727274;342,6;10;0,0
c_4642;m;38,66153846153846;90;12,385384615384616;2415,15;94;0,0
c_4643;f;57,64772727272727;72;16,277272727272727;1432,3999999999999;44;0,0
c_4644;m;38,725806451612904;35;13,525483870967742;838,58;23;0,0
c_4645;f;44,6643109540636;119;14,17554770318021;4011,68;137;0,0
c_4646;f;23,70967741935484;19;41,89290322580646;1298,68;13;1,0
c_4647;m;32,766666666666666;11;11,747333333333334;352,42;17;0,0
c_4648;m;17,0;1;11,2;11,2;1;0,0
c_4649;f;67,66666666666667;8;19,305555555555557;173,75;5;0,0
c_465;m;31,8;7;10,903333333333332;163,54999999999998;8;0,0
c_4650;m;46,74324324324324;20;16,518918918918917;1222,3999999999999;29;0,0
c_4651;m;58,61538461538461;98;15,790256410256411;1847,46;56;0,0
c_4652;f;36,91358024691358;26;11,717777777777778;949,14;31;0,0
c_4653;m;28,6125;40;37,222625;2977,81;43;1,0
c_4654;f;25,51851851851852;18;48,70703703703703;1315,09;16;1,0
c_4655;f;73,82456140350877;36;19,867368421052632;1132,44;20;0,0
c_4656;m;53,7;14;12,9365;258,73;10;0,0
c_4657;f;65,3076923076923;9;17,684615384615384;229,9;10;0,0
c_4658;m;23,768115942028984;36;44,06260869565217;3040,32;34;1,0
c_4659;f;41,53333333333333;63;11,993866666666666;1799,08;81;0,0
c_466;m;81,69444444444444;46;18,076527777777777;1301,51;33;0,0
c_4660;m;52,333333333333336;4;11,578333333333333;69,47;4;0,0
c_4661;f;39,729885057471265;123;11,933333333333334;4152,8;139;0,0
c_4662;f;61,6578947368421;51;15,126315789473683;1149,6;39;0,0
c_4663;m;51,53125;62;15,202708333333334;1459,46;51;0,0
c_4664;m;49,789855072463766;64;13,699565217391305;1890,54;64;0,0
c_4665;f;37,53125;15;14,9965625;959,78;30;0,0
c_4666;f;57,793103448275865;40;12,038275862068966;698,22;22;0,0
c_4667;f;30,666666666666668;31;11,587166666666667;695,23;28;0,0
c_4668;m;63,528301886792455;40;15,43811320754717;818,22;31;0,0
c_4669;m;26,736842105263158;53;56,83;4319,08;33;1,0
c_467;m;84,6;4;18,052;90,25999999999999;3;0,0
c_4670;f;56,7962962962963;33;25,440185185185186;1373,77;21;0,0
c_4671;f;77,71875;24;20,1071875;643,43;14;0,0
c_4672;m;34,59090909090909;17;21,727272727272727;956,0;19;0,0
c_4673;m;29,585365853658537;19;32,02024390243902;1312,83;23;1,0
c_4674;f;23,70212765957447;19;34,53957446808511;1623,36;20;1,0
c_4675;m;58,714285714285715;16;16,98761904761905;356,74;10;0,0
c_4676;f;32,6551724137931;38;13,940459770114941;1212,82;44;0,0
c_4677;f;38,60227272727273;121;13,869583333333335;3661,57;134;0,0
c_4678;f;35,64646464646464;80;12,763737373737372;2527,22;95;0,0
c_4679;f;92,0;4;10,99;43,96;1;0,0
c_468;f;17,727272727272727;17;43,5;957,0;13;1,0
c_4680;f;25,59375;24;50,2421875;1607,75;15;1,0
c_4681;m;61,375;19;15,169166666666667;364,06;16;0,0
c_4682;f;35,6;4;10,388;51,94;2;0,0
c_4683;f;21,650793650793652;47;57,76031746031746;3638,9;29;1,0
c_4684;f;17,652173913043477;18;69,56869565217391;1600,08;10;1,0
c_4685;f;59,71590909090909;64;16,716022727272726;1471,01;39;0,0
c_4686;f;69,0;2;21,526666666666667;64,58;3;0,0
c_4687;m;22,85185185185185;58;45,93592592592592;3720,81;32;1,0
c_4688;f;74,58333333333333;11;21,708333333333332;260,5;6;0,0
c_4689;f;51,666666666666664;9;9,662962962962963;260,9;12;0,0
c_469;m;24,70967741935484;36;49,163387096774194;3048,13;23;1,0
c_4690;m;42,651162790697676;56;12,810077519379846;1652,5;57;0,0
c_4691;m;53,54347826086956;37;14,786304347826086;680,17;25;0,0
c_4692;m;40,59154929577465;31;13,517887323943661;959,77;34;0,0
c_4693;f;26,586206896551722;19;46,70517241379311;1354,45;13;1,0
c_4694;f;56,55882352941177;24;15,716764705882353;534,37;19;0,0
c_4695;f;33,58108108108108;35;12,765;944,61;38;0,0
c_4696;f;39,69230769230769;12;15,781794871794872;615,49;18;0,0
c_4697;f;56,65714285714286;57;13,604857142857144;952,34;35;0,0
c_4698;f;47,6;71;12,199533333333333;1829,93;80;0,0
c_4699;m;28,61111111111111;17;45,099444444444444;811,79;11;1,0
c_47;m;21,166666666666668;3;22,82166666666667;136,93;5;1,0
c_470;m;53,375;6;15,3575;245,72;12;0,0
c_4700;f;43,604395604395606;28;15,08065934065934;1372,34;48;0,0
c_4701;f;50,54545454545455;11;12,475454545454545;137,23;5;0,0
c_4702;f;47,554054054054056;32;12,806621621621622;947,6899999999999;38;0,0
c_4703;f;23,61111111111111;14;86,95277777777777;1565,1499999999999;11;1,0
c_4704;f;69,5;10;15,254;152,54;6;0,0
c_4705;f;57,793103448275865;23;18,496896551724138;536,41;10;0,0
c_4706;f;39,975;15;16,28175;651,27;15;0,0
c_4707;m;51,56140350877193;50;18,38298245614035;1047,83;33;0,0
c_4708;f;65,64367816091954;72;16,507701149425287;1436,1699999999998;42;0,0
c_4709;f;56,75;29;20,040357142857143;1122,26;27;0,0
c_471;f;24,666666666666668;11;59,76777777777777;1075,82;13;1,0
c_4710;m;54,25;7;24,76375;198,11;6;0,0
c_4711;f;39,52601156069364;76;13,78063583815029;2384,05;85;0,0
c_4712;f;44,61842105263158;58;12,384078947368423;1882,38;78;0,0
c_4713;f;51,75757575757576;26;12,385757575757577;408,73;16;0,0
c_4714;f;35,21739130434783;8;12,51391304347826;287,82;18;0,0
c_4715;m;26,555555555555557;6;25,41111111111111;228,7;6;1,0
c_4716;f;17,727272727272727;9;29,085454545454546;319,94;6;1,0
c_4717;m;68,52941176470588;26;13,208235294117646;449,08;18;0,0
c_4718;f;26,954545454545453;14;40,78772727272727;897,3299999999999;8;1,0
c_4719;m;41,65217391304348;111;12,307826086956522;3396,96;116;0,0
c_472;m;25,710526315789473;44;44,919342105263155;3413,87;29;1,0
c_4720;f;22,655172413793103;22;59,38310344827586;1722,11;15;1,0
c_4721;f;33,696;84;11,66336;2915,84;120;0,0
c_4722;f;76,67391304347827;35;17,35782608695652;798,4599999999999;24;0,0
c_4723;f;29,52173913043478;20;26,950434782608696;1239,72;28;1,0
c_4724;m;39,701149425287355;35;11,153333333333334;970,34;43;0,0
c_4725;m;68,79166666666667;21;18,352083333333333;440,45;10;0,0
c_4726;m;35,67307692307692;35;15,649230769230769;1627,52;46;0,0
c_4727;m;26,72222222222222;22;71,24888888888889;2564,96;15;1,0
c_4728;m;67,72857142857143;55;15,617571428571429;1093,23;34;0,0
c_4729;f;33,753246753246756;40;12,406103896103897;955,27;40;0,0
c_473;f;24,68888888888889;20;36,13044444444444;1625,87;22;1,0
c_4730;m;66,73529411764706;24;20,426176470588235;694,49;15;0,0
c_4731;m;33,542857142857144;21;12,734857142857143;445,71999999999997;21;0,0
c_4732;m;20,613636363636363;19;22,230681818181818;978,15;25;1,0
c_4733;f;72,6;11;16,456666666666667;246,85;7;0,0
c_4734;m;45,62204724409449;45;13,867401574803148;1761,1599999999999;62;0,0
c_4735;f;24,83783783783784;23;46,307297297297296;1713,37;13;1,0
c_4736;f;41,666666666666664;8;18,745833333333334;224,95;8;0,0
c_4737;f;39,54;43;19,918599999999998;1991,86;60;0,0
c_4738;m;20,566666666666666;28;50,406333333333336;1512,19;15;1,0
c_4739;m;29,59090909090909;17;52,687727272727265;1159,1299999999999;10;1,0
c_474;m;31,619631901840492;69;12,710981595092024;2071,89;83;0,0
c_4740;m;43,697916666666664;82;12,53359375;2406,45;89;0,0
c_4741;f;64,656;98;15,39232;1924,04;61;0,0
c_4742;m;65,67073170731707;58;17,46390243902439;1432,04;39;0,0
c_4743;m;33,56194690265487;88;12,836017699115045;2900,94;109;0,0
c_4744;m;26,22222222222222;9;19,071111111111108;514,92;9;0,0
c_4745;f;17,4;11;47,51466666666666;712,7199999999999;9;1,0
c_4746;m;81,69642857142857;38;14,139285714285714;791,8;26;0,0
c_4747;m;52,54347826086956;67;15,130108695652174;1391,97;50;0,0
c_4748;f;73,6590909090909;33;16,139318181818183;710,13;22;0,0
c_4749;f;42,32727272727273;26;15,138545454545454;832,62;37;0,0
c_475;m;36,527272727272724;22;11,572181818181818;636,47;30;0,0
c_4750;m;31,65753424657534;24;14,155068493150685;1033,32;33;0,0
c_4751;m;43,57575757575758;18;14,194848484848485;468,43;21;0,0
c_4752;m;17,57894736842105;16;32,87157894736842;624,56;11;1,0
c_4753;m;28,8;29;54,4784;2723,92;21;1,0
c_4754;m;30,526315789473685;11;12,531578947368422;238,1;14;0,0
c_4755;f;38,333333333333336;7;9,400666666666666;141,01;10;0,0
c_4756;m;59,8;57;16,21164285714286;2269,63;63;0,0
c_4757;m;61,588235294117645;17;12,925294117647057;219,73;9;0,0
c_4758;f;27,580645161290324;24;43,849999999999994;1359,35;16;1,0
c_4759;m;59,5;2;9,966666666666667;59,8;3;0,0
c_476;f;32,853658536585364;20;12,452682926829269;510,56;21;0,0
c_4760;f;48,71584699453552;72;11,839398907103826;2166,61;80;0,0
c_4761;f;20,743589743589745;29;50,36974358974359;1964,42;12;1,0
c_4762;m;42,861111111111114;18;12,424166666666666;447,27;17;0,0
c_4763;m;34,67515923566879;62;13,387707006369427;2101,87;64;0,0
c_4764;m;33,62068965517241;11;15,06310344827586;436,83;20;0,0
c_4765;m;39,574074074074076;37;13,167499999999999;1422,09;62;0,0
c_4766;m;32,63157894736842;15;17,330350877192984;987,83;26;0,0
c_4767;m;42,666666666666664;12;13,029;390,87;14;0,0
c_4768;m;50,60655737704918;49;22,098524590163933;1348,01;36;0,0
c_4769;m;23,678571428571427;27;32,198214285714286;1803,1;24;1,0
c_477;m;76,64035087719299;79;19,395263157894735;2211,06;56;0,0
c_4770;m;51,642857142857146;82;16,901785714285715;1893,0;50;0,0
c_4771;m;41,604166666666664;22;10,512708333333334;504,61;26;0,0
c_4772;f;50,770270270270274;114;16,83885135135135;2492,15;64;0,0
c_4773;m;46,85263157894737;40;12,134;1152,73;37;0,0
c_4774;m;24,575;31;43,09675;1723,87;23;1,0
c_4775;m;36,827586206896555;8;18,930689655172415;548,99;16;0,0
c_4776;f;21,875;4;10,1775;81,42;4;0,0
c_4777;f;48,67272727272727;43;12,188636363636364;1340,75;51;0,0
c_4778;m;43,698113207547166;29;15,17811320754717;804,44;24;0,0
c_4779;f;50,666666666666664;11;14,049333333333331;210,73999999999998;7;0,0
c_478;m;34,72093023255814;35;13,003837209302326;1118,33;47;0,0
c_4780;f;67,7410071942446;105;16,242374100719424;2257,69;62;0,0
c_4781;m;69,6;5;16,314;81,57;3;0,0
c_4782;f;53,6;13;16,854499999999998;337,09;9;0,0
c_4783;m;32,693333333333335;34;15,644133333333333;1173,31;38;0,0
c_4784;f;40,73378839590443;130;12,750580204778156;3735,92;135;0,0
c_4785;f;51,58870967741935;105;16,955483870967743;2102,48;61;0,0
c_4786;f;54,5;2;26,99;53,98;1;0,0
c_4787;f;28,6;16;47,032;1175,8;15;1,0
c_4788;m;37,66315789473684;125;13,346912280701755;3803,87;122;0,0
c_4789;m;54,738255033557046;95;18,918456375838925;2818,85;73;0,0
c_479;f;38,45454545454545;5;11,775454545454545;129,53;6;0,0
c_4790;m;26,6;9;32,854;657,0799999999999;10;1,0
c_4791;m;23,75;14;117,455625;1879,29;6;1,0
c_4792;m;20,692307692307693;29;41,66025641025641;1624,75;19;1,0
c_4793;f;33,779411764705884;26;15,78279411764706;1073,23;29;0,0
c_4794;m;35,36363636363637;9;6,55;72,05;7;0,0
c_4795;m;33,95522388059702;28;13,62268656716418;912,72;28;0,0
c_4796;m;64,82608695652173;12;16,15826086956522;371,64;10;0,0
c_4797;m;17,641975308641975;31;28,790740740740745;2332,05;37;1,0
c_4798;f;34,670138888888886;111;13,3525;3845,52;129;0,0
c_4799;f;51,78125;32;12,6859375;405,95;14;0,0
c_48;f;53,54838709677419;19;17,97967741935484;557,37;15;0,0
c_480;f;28,73469387755102;34;45,74122448979591;2241,3199999999997;23;1,0
c_4800;f;25,75;23;25,885833333333334;1242,52;18;1,0
c_4801;f;30,340425531914892;24;13,742127659574468;645,88;30;0,0
c_4802;f;75,72;49;14,814266666666667;1111,07;32;0,0
c_4803;f;32,56896551724138;24;16,626896551724137;964,36;33;0,0
c_4804;m;30,578231292517007;115;12,19142857142857;3584,2799999999997;150;0,0
c_4805;f;46,69565217391305;8;10,426521739130434;239,81;13;0,0
c_4806;m;42,43589743589744;19;14,282820512820512;557,03;28;0,0
c_4807;f;74,68131868131869;67;16,54010989010989;1505,1499999999999;40;0,0
c_4808;m;35,61971830985915;69;12,014718309859154;1706,09;70;0,0
c_4809;m;54,58490566037736;48;17,525660377358488;928,8599999999999;25;0,0
c_481;f;80,6842105263158;118;18,191381578947368;2765,09;66;0,0
c_4810;f;33,66935483870968;94;11,153629032258063;2766,1;110;0,0
c_4811;f;53,516129032258064;21;16,969032258064516;526,04;19;0,0
c_4812;m;90,64864864864865;46;16,46189189189189;1218,18;36;0,0
c_4813;f;54,76315789473684;31;17,898684210526316;680,15;16;0,0
c_4814;f;51,58653846153846;92;18,73548076923077;1948,49;54;0,0
c_4815;m;61,7027027027027;27;16,76783783783784;620,41;17;0,0
c_4816;f;34,490196078431374;39;16,513823529411766;1684,41;55;0,0
c_4817;f;37,89333333333333;38;13,352133333333333;1001,41;36;0,0
c_4818;m;39,375;7;11,219999999999999;89,75999999999999;5;0,0
c_4819;f;18,142857142857142;7;30,66;214,62;3;1,0
c_482;f;62,73770491803279;46;19,90049180327869;1213,93;26;0,0
c_4820;m;47,706896551724135;26;11,510344827586207;667,6;29;0,0
c_4821;f;71,81666666666666;38;16,205666666666666;972,34;25;0,0
c_4822;m;62,38461538461539;7;14,540000000000001;189,02;9;0,0
c_4823;f;53,651162790697676;38;17,41906976744186;749,02;20;0,0
c_4824;m;47,608695652173914;20;14,05072463768116;969,5;32;0,0
c_4825;f;50,55072463768116;99;15,63572463768116;2157,73;77;0,0
c_4826;f;49,60619469026549;86;12,522035398230088;2829,98;109;0,0
c_4827;f;46,71111111111111;19;18,641555555555556;838,87;20;0,0
c_4828;m;26,642857142857142;16;39,043214285714285;1093,21;21;1,0
c_4829;f;34,76829268292683;33;14,090365853658538;1155,41;32;0,0
c_483;m;26,61904761904762;13;53,27761904761904;1118,83;10;1,0
c_4830;f;47,65816326530612;72;13,00530612244898;2549,04;90;0,0
c_4831;f;44,63636363636363;12;13,072424242424242;431,39;20;0,0
c_4832;f;24,666666666666668;14;26,932222222222222;1211,95;26;1,0
c_4833;m;17,5;15;29,27578947368421;1112,48;20;1,0
c_4834;m;45,53658536585366;55;12,714999999999998;2085,2599999999998;88;0,0
c_4835;m;35,675438596491226;39;13,754298245614034;1567,99;50;0,0
c_4836;f;58,935064935064936;27;21,945844155844156;1689,83;31;0,0
c_4837;m;35,70454545454545;64;13,96;1842,72;56;0,0
c_4838;m;30,666666666666668;7;19,904999999999998;477,71999999999997;14;0,0
c_4839;f;83,82978723404256;22;19,616382978723404;921,97;17;0,0
c_484;f;32,67741935483871;15;12,067096774193548;374,08;16;0,0
c_4840;m;49,69631901840491;131;14,805245398773007;4826,51;148;0,0
c_4841;f;31,483870967741936;18;12,725483870967743;394,49;21;0,0
c_4842;m;55,6;71;13,48352380952381;1415,77;47;0,0
c_4843;m;27,794117647058822;17;34,85058823529412;1184,92;16;1,0
c_4844;m;43,67664670658683;68;12,880958083832335;2151,12;76;0,0
c_4845;m;22,727272727272727;9;81,77;899,47;5;1,0
c_4846;f;29,571428571428573;6;54,81285714285714;383,69;4;1,0
c_4847;f;48,54545454545455;13;11,33969696969697;374,21;15;0,0
c_4848;m;68,67515923566879;118;15,556687898089173;2442,4;77;0,0
c_4849;f;75,6304347826087;73;15,557717391304347;1431,31;43;0,0
c_485;m;61,65128205128205;121;15,898358974358974;3100,18;79;0,0
c_4850;m;72,74468085106383;45;13,877021276595745;652,22;22;0,0
c_4851;f;17,5;2;26,61;53,22;1;1,0
c_4852;f;19,770833333333332;25;63,838125;3064,23;20;1,0
c_4853;m;68,7159090909091;57;17,302386363636362;1522,61;42;0,0
c_4854;m;53,611111111111114;113;18,602430555555557;2678,75;68;0,0
c_4855;m;36,973684210526315;12;14,17315789473684;538,5799999999999;20;0,0
c_4856;f;60,666666666666664;41;15,684901960784313;799,93;26;0,0
c_4857;f;31,72043010752688;27;10,91236559139785;1014,85;37;0,0
c_4858;f;24,5;6;24,073;240,73;6;1,0
c_4859;m;65,48;18;18,543999999999997;463,59999999999997;15;0,0
c_486;m;25,818181818181817;9;23,213636363636365;255,35;4;1,0
c_4860;f;18,363636363636363;8;24,693181818181817;543,25;14;1,0
c_4861;m;32,62244897959184;42;13,931020408163265;1365,24;53;0,0
c_4862;m;79,73913043478261;14;16,308260869565217;375,09;10;0,0
c_4863;f;55,8;39;15,094181818181818;830,18;29;0,0
c_4864;f;38,63333333333333;21;16,367166666666666;982,03;40;0,0
c_4865;m;36,69750889679715;122;13,926156583629894;3913,25;118;0,0
c_4866;m;46,64238410596027;64;11,788940397350993;1780,1299999999999;75;0,0
c_4867;f;23,73913043478261;36;53,66369565217392;2468,53;21;1,0
c_4868;f;37,51648351648352;33;13,20186813186813;1201,37;53;0,0
c_4869;m;65,59375;13;15,583437499999999;498,66999999999996;15;0,0
c_487;m;71,5;4;17,16;68,64;3;0,0
c_4870;f;40,5377358490566;43;13,363301886792453;1416,51;52;0,0
c_4871;f;34,62151394422311;111;13,116254980079681;3292,18;125;0,0
c_4872;f;43,6530612244898;29;12,956530612244897;1269,74;44;0,0
c_4873;m;20,615384615384617;23;44,13948717948718;1721,44;19;1,0
c_4874;m;17,745098039215687;41;49,6243137254902;2530,84;21;1,0
c_4875;f;67,34782608695652;16;15,613478260869567;359,11;16;0,0
c_4876;m;48,7;10;11,59825;463,93;15;0,0
c_4877;f;73,56896551724138;57;15,805172413793104;916,7;29;0,0
c_4878;m;36,653543307086615;103;12,854645669291338;3265,08;122;0,0
c_4879;m;56,64356435643565;82;16,441683168316832;1660,61;53;0,0
c_488;f;36,566265060240966;40;12,701204819277109;1054,2;44;0,0
c_4880;f;33,770833333333336;59;12,420972222222222;1788,62;70;0,0
c_4881;f;58,61363636363637;19;15,569772727272726;685,0699999999999;18;0,0
c_4882;m;42,53030303030303;32;13,52530303030303;892,67;43;0,0
c_4883;f;24,61904761904762;13;50,75190476190476;1065,79;13;1,0
c_4884;f;75,5925925925926;13;16,538148148148146;446,53;11;0,0
c_4885;f;53,63953488372093;63;16,288139534883722;1400,78;43;0,0
c_4886;m;26,5;8;49,01818181818181;1078,3999999999999;11;1,0
c_4887;m;69,62222222222222;26;17,987333333333332;809,43;23;0,0
c_4888;f;63,5;14;15,041666666666666;361,0;15;0,0
c_4889;f;50,588235294117645;42;16,13686274509804;822,98;29;0,0
c_489;f;20,8125;21;46,041875;1473,34;11;1,0
c_4890;f;57,726190476190474;66;17,415119047619047;1462,87;41;0,0
c_4891;f;41,55172413793103;11;11,932758620689656;346,05;16;0,0
c_4892;f;19,6875;40;42,576875;2043,69;26;1,0
c_4893;f;42,5;33;14,135749999999998;1130,86;44;0,0
c_4894;m;51,68421052631579;11;15,746315789473684;299,18;10;0,0
c_4895;m;22,708333333333332;7;25,095;602,28;11;1,0
c_4896;m;65,67857142857143;19;16,524285714285714;462,68;11;0,0
c_4897;m;33,63333333333333;50;13,630166666666666;1635,62;61;0,0
c_4898;f;32,65350877192982;79;12,330921052631577;2811,45;110;0,0
c_4899;f;72,625;69;18,312954545454545;1611,54;41;0,0
c_49;m;50,578947368421055;37;14,791228070175439;843,1;31;0,0
c_490;f;17,576923076923077;11;15,896923076923077;413,32;13;1,0
c_4900;f;47,713740458015266;107;13,263854961832061;3475,13;119;0,0
c_4901;m;41,56896551724138;24;16,673793103448276;967,08;28;0,0
c_4902;m;58,6875;25;15,543541666666668;746,09;22;0,0
c_4903;m;25,56140350877193;32;46,290000000000006;2638,53;30;1,0
c_4904;f;38,71180555555556;114;13,207534722222222;3803,77;127;0,0
c_4905;m;19,655172413793103;10;38,14655172413793;1106,25;13;1,0
c_4906;f;70,58333333333333;10;16,95;203,39999999999998;7;0,0
c_4907;m;25,763636363636362;39;55,93;3076,15;24;1,0
c_4908;f;40,71052631578947;125;13,226616541353383;3518,2799999999997;127;0,0
c_4909;f;57,766666666666666;26;15,275;916,5;24;0,0
c_491;f;65,79245283018868;20;12,283018867924529;651,0;18;0,0
c_4910;f;67,84615384615384;13;14,907692307692306;193,79999999999998;5;0,0
c_4911;m;20,666666666666668;8;35,99222222222222;323,92999999999995;4;1,0
c_4912;f;32,705882352941174;15;18,068529411764708;614,33;17;0,0
c_4913;f;32,66304347826087;36;9,940978260869565;914,57;39;0,0
c_4914;f;68,66666666666667;15;17,625384615384615;687,39;21;0,0
c_4915;f;62,673469387755105;42;14,667755102040816;718,72;25;0,0
c_4916;m;22,7012987012987;39;41,5951948051948;3202,83;36;1,0
c_4917;f;79,63157894736842;14;20,147894736842105;382,81;10;0,0
c_4918;f;45,70967741935484;26;16,14709677419355;1001,12;32;0,0
c_4919;m;39,7196261682243;44;11,715700934579438;1253,58;51;0,0
c_492;f;29,82857142857143;11;16,734571428571428;585,71;12;0,0
