id_prod;ca_total
1_602;2226,9900000000002
1_603;1049,7
1_604;1347,54
1_605;464,84999999999997
1_606;8932,0
1_607;7557,2
1_608;1455,0
1_609;327,59000000000003
1_61;3930,93
1_610;1187,28
1_611;7220,749999999999
1_612;12056,4
1_613;109,78
1_614;4463,68
1_615;13026,57
1_616;14161,76
1_617;7839,77
1_618;14885,52
1_619;6520,9800000000005
1_62;3486,87
1_620;2365,0
1_621;8185,449999999999
1_622;9993,34
1_623;2349,53
1_624;1767,3600000000001
1_625;11770,88
1_626;3267,15
1_627;971,73
1_628;2606,31
1_629;1325,6100000000001
1_63;3041,2099999999996
1_630;5493,25
1_631;8319,45
1_632;4443,51
1_633;163,59
1_634;11458,38
1_635;14304,699999999999
1_636;2688,72
1_637;1088,67
1_638;680,24
1_639;6648,95
1_64;3328,08
1_640;6985,3
1_641;509,49
1_642;1782,2400000000002
1_643;16884,37
1_644;14648,72
1_645;3415,44
1_646;318,44000000000005
1_647;15774,74
1_648;1187,28
1_649;11659,859999999999
1_65;1154,65
1_650;2560,7
1_651;10216,619999999999
1_652;15741,44
1_653;15386,08
1_654;1828,7699999999998
1_655;371,38
1_656;251,56
1_657;1403,74
1_658;185,28
1_659;332,63
1_66;258,12
1_660;12915,630000000001
1_661;12805,429999999998
1_662;453,0
1_663;9786,56
1_664;4065,5499999999997
1_665;2573,2200000000003
1_666;791,2
1_667;15684,769999999999
1_668;1359,97
1_669;9881,82
1_67;2144,61
1_670;16843,5
1_671;2143,33
1_672;3463,68
1_673;6676,86
1_674;2323,48
1_675;215,76
1_676;9652,5
1_677;8596,939999999999
1_678;410,38
1_679;4879,389999999999
1_68;1516,55
1_680;254,20000000000002
1_681;195,72
1_682;330,99
1_683;5959,74
1_684;4110,4
1_685;6364,02
1_686;9443,79
1_687;407,49
1_688;7785,320000000001
1_689;1799,5
1_69;2327,0299999999997
1_690;528,94
1_691;2115,54
1_692;5424,639999999999
1_693;3416,33
1_694;7550,6
1_695;10607,07
1_696;2418,0
1_697;179,64000000000001
1_698;7649,400000000001
1_699;303,62
1_7;3331,32
1_70;938,3400000000001
1_700;217,31
1_701;11227,84
1_702;6855,2
1_703;479,52
1_704;948,9
1_705;1785,5300000000002
1_706;10332,54
1_707;195,72
1_708;10215,58
1_709;1241,73
1_71;1084,69
1_710;11734,800000000001
1_711;839,7900000000001
1_712;11975,6
1_713;2549,25
1_714;415,0
1_715;4913,22
1_716;612,3
1_717;879,12
1_718;8876,85
1_719;2519,4
1_72;659,28
1_720;4713,24
1_721;8883,96
1_722;3230,1
1_723;5330,150000000001
1_724;8266,720000000001
1_725;755,16
1_726;4488,639999999999
1_727;7356,669999999999
1_728;381,64
1_729;2271,29
1_73;2838,58
1_730;9762,15
1_731;5575,35
1_732;160,72
1_733;1567,51
1_734;10561,800000000001
1_735;12161,71
1_736;4949,49
1_737;440,37
1_738;4251,71
1_74;3151,8
1_75;3934,3599999999997
1_76;2397,12
1_77;1805,1399999999999
1_78;248,22
1_79;2144,35
1_8;2264,85
1_80;3295,9
1_81;3399,0
1_82;2894,71
1_83;2021,8099999999997
1_84;2148,12
1_85;3149,6299999999997
1_86;2538,21
1_87;4955,16
1_88;3098,36
1_89;2441,26
1_9;695,13
1_90;3410,79
1_91;4365,92
1_92;2183,94
1_93;2942,72
1_94;3632,74
1_95;3298,4999999999995
1_96;424,48
1_97;3814,41
1_98;4066,2
1_99;2528,85
2_0;16851,12
2_1;17723,89
2_10;20042,84
2_100;721,1
2_101;42041,43
2_102;60736,78
2_103;789,95
2_104;28957,8
2_105;2015,84
2_106;1651,2
2_107;203,94
2_108;40487,04
2_109;40168,560000000005
2_11;2625,87
2_110;53846,25
2_111;574,9499999999999
2_112;65407,759999999995
2_113;24676,670000000002
2_114;687,12
2_115;13716,310000000001
2_116;11114,400000000001
2_117;1271,8799999999999
2_118;1062,16
2_119;9074,45
2_12;18125,829999999998
2_120;8606,76
2_121;1367,92
2_122;350,0
2_123;1923,8700000000001
2_124;603,36
2_125;1623,93
2_126;1169,8
2_127;19179,219999999998
2_128;1613,92
2_129;1407,8899999999999
2_13;17846,5
2_130;427,74
2_131;383,96999999999997
2_132;4321,46
2_133;2419,7799999999997
2_134;3751,8799999999997
2_135;69334,95
2_136;19017,36
2_137;14614,259999999998
2_138;14703,5
2_139;14772,22
2_14;2177,12
2_140;13721,039999999999
2_141;15581,02
2_142;9997,8
2_143;12638,4
2_144;23455,579999999998
2_145;15806,48
2_146;17986,8
2_147;26752,530000000002
2_148;14007,599999999999
2_149;7613,0599999999995
2_15;3099,75
2_150;23329,239999999998
2_151;19309,77
2_152;3867,99
2_153;19878,58
2_154;12866,42
2_155;28898,850000000002
2_156;33549,439999999995
2_157;18874,68
2_158;35105,24
2_159;94893,5
2_16;590,0300000000001
2_160;36190,08
2_161;23937,899999999998
2_162;25293,719999999998
2_163;38565,409999999996
2_164;26704,86
2_165;12238,3
2_166;52449,119999999995
2_167;44791,11
2_168;19275,84
2_169;23853,87
2_17;1663,84
2_170;20403,68
2_171;7519,0599999999995
2_172;22460,14
2_173;15287,02
2_174;4599,65
2_175;23542,14
2_176;6190,219999999999
2_177;3648,5899999999997
2_178;5286,0
2_179;20795,84
2_18;1807,5400000000002
2_180;4946,24
2_181;29168,97
2_182;5006,44
2_183;3197,5899999999997
2_184;25449,93
2_185;22786,82
2_186;2888,64
2_187;7425,530000000001
2_188;2064,16
2_189;7149,5
2_19;21486,929999999997
2_190;7026,799999999999
2_191;35558,77
2_192;3821,7
2_193;3679,68
2_194;6787,97
2_195;3275,72
2_196;4780,32
2_197;3806,5299999999997
2_198;3458,0
2_199;4109,700000000001
2_2;4500,0
2_20;2254,77
2_200;4051,25
2_201;3740,5699999999997
2_202;46217,88
2_203;6438,530000000001
2_204;2938,24
2_205;5251,48
2_206;4557,44
2_207;40078,14
2_208;45596,97
2_209;56971,85999999999
2_21;847,92
2_210;7818,68
2_211;21214,96
2_212;8801,52
2_213;18809,010000000002
2_214;7666,880000000001
2_215;18346,33
2_216;6552,910000000001
2_217;9578,07
2_218;4477,0
2_219;6698,23
2_22;1421,94
2_220;7063,200000000001
2_221;7552,169999999999
2_222;10358,0
2_223;10911,380000000001
2_224;7079,400000000001
2_225;10901,310000000001
2_226;21303,0
2_227;15246,01
2_228;16887,75
2_229;4940,389999999999
2_23;115,99
2_230;22987,12
2_231;8399,25
2_232;6763,900000000001
2_233;8822,49
2_234;3166,41
2_235;8231,58
2_236;9480,800000000001
2_237;7911,070000000001
2_238;469,6
2_24;484,4
2_25;1223,8799999999999
2_26;11435,189999999999
2_27;295,96
2_28;310,5
2_29;2287,84
2_3;5683,72
2_30;1634,78
2_31;1451,89
2_32;37211,93
2_33;712,77
2_34;1375,98
2_35;1399,9
2_36;3107,44
2_37;43209,18
2_38;1963,0800000000002
2_39;53060,85
2_4;1337,82
2_40;5930,860000000001
2_41;26906,1
2_42;2894,64
2_43;49972,85999999999
2_44;992,88
2_45;725,7800000000001
2_46;27677,7
2_47;1183,68
2_48;1546,02
2_49;1240,83
2_5;2687,86
2_50;3013,8
2_51;1614,81
2_52;2619,54
2_53;3477,6299999999997
2_54;1609,7400000000002
2_55;2615,7599999999998
2_56;2333,4
2_57;2488,8100000000004
2_58;1933,8
2_59;3779,64
2_6;2030,2
2_60;2793,0
2_61;519,87
2_62;32186,88
2_63;2999,7599999999998
2_64;3770,62
2_65;1499,85
2_66;452,15999999999997
2_67;395,88
2_68;529,74
2_69;1047,92
2_7;23796,6
2_70;2075,84
2_71;711,92
2_73;1567,86
2_74;1442,6399999999999
2_75;581,9399999999999
2_76;2289,96
2_77;291,98
2_78;502,47
2_79;22284,02
2_8;585,44
2_80;1206,8000000000002
2_81;86,99
2_82;758,1
2_83;1309,9
2_84;2369,9
2_85;773,94
2_88;388,15
2_89;431,96
2_9;20786,22
2_90;1093,8000000000002
2_91;1163,8799999999999
2_92;1092,7
2_93;157,98
2_94;1163,6
2_95;395,96
2_96;28650,179999999997
2_97;2092,87
2_98;149,74
2_99;594,93
